Key,Source,Context,Changes,English,French,German,Klingon,Spanish
mmGoPlayerDamageRecieved,,Main Menu Game Options,KgNone,受到伤害,DÉGÂTS REÇUS,ERLITTENER SCHADEN,,DAÑO RECIBIDO
mmGoPlayers,,Main Menu Game Options,KgNone,{0}玩家,{0} JOUEURS,{0} SPIELER,,{0} JUGADORES
mmGoPort,,Main Menu Game Options,KgNone,游戏端口：,PORT DE LA PARTIE :,SPIEL-PORT:,,PUERTO DE LA PARTIDA:
mmGoPublic,,Main Menu Game Options,KgNone,公共/私人,PUBLIQUE/PRIVÉE,ÖFFENTLICH/PRIVAT,,PÚBLICA/PRIVADA
mmGoPublicOff,,Main Menu Game Options,KgNone,私人游戏,PARTIE PRIVÉE,PRIVATES SPIEL,,PARTIDA PRIVADA
mmGoPublicOn,,Main Menu Game Options,KgNone,公共游戏,PARTIE PUBLIQUE,ÖFFENTLICHES SPIEL,,PARTIDA PÚBLICA
mmGoRebuildMap,,Main Menu Game Options,KgNone,重建地图：,RECONSTRUIRE LA CARTE :,KARTE NEU AUFBAUEN:,,RECONSTRUIR MAPA:
mmGoRebuildMap1,,Main Menu Game Options,KgNone,永远不,JAMAIS,NIE,,NUNCA
mmGoRebuildMap2,,Main Menu Game Options,KgNone,比赛结束后,À LA FIN DU MATCH,ENDE DES MATCHES,,FIN DE LA PARTIDA
mmGoRebuildMap3,,Main Menu Game Options,KgNone,每小时,TOUTES LES HEURES,STÜNDLICH,,CADA HORA
mmGoRebuildMap4,,Main Menu Game Options,KgNone,每天,TOUS LES JOURS,TÄGLICH,,DIARIAMENTE
mmGoSecond,,Main Menu Game Options,KgNone,{0}秒,{0} SECONDE,{0} SEKUNDE,,{0} SEGUNDO
mmGoSeconds,,Main Menu Game Options,KgNone,{0}秒,{0} SECONDES,{0} SEKUNDEN,,{0} SEGUNDOS
mmGoShowPlayersOnMap,,Main Menu Game Options,KgNone,显示友军图标：,AFFICHER LES ICÔNES D'AMIS :,SYMBOLE DER FREUNDE ZEIGEN:,,MOSTRAR ICONOS DE AMIGOS:
mmGoToolbelt,,Main Menu Game Options,KgNone,要带限定,CEINTURE À OUTILS UNIQUEMENT,NUR WERKZEUGGÜRTEL,,SOLO CINTURÓN
mmGoUnlimited,,Main Menu Game Options,KgNone,无限制,ILLIMITÉ,UNBEGRENZT,,ILIMITADO
mmGoVeryHigh,,Main Menu Game Options,KgNone,非常高,TRÈS ÉLEVÉE,SEHR HOCH,,MUY ALTO
mmGoVeryLow,,Main Menu Game Options,KgNone,非常低,TRÈS BASSE,SEHR NIEDRIG,,MUY BAJO
mmGoZombiePlayers,,Main Menu Game Options,KgNone,僵尸玩家：,JOUEURS ZOMBIES :,ZOMBIE-SPIELER:,,JUGADORES ZOMBI:
mmGoZombiesRun,,Main Menu Game Options,KgNone,僵尸逃亡,LES ZOMBIES COURENT,ZOMBIES LAUFEN,,CARRERA ZOMBI
mmGoZRAlways,,Main Menu Game Options,KgNone,一直奔跑,COURENT TOUJOURS,IMMER LAUFEN,,SIEMPRE CORREN
mmGoZRDefault,,Main Menu Game Options,KgNone,默认,PAR DÉFAUT,STANDARD,,PREDETERMINADO
mmGoZRNever,,Main Menu Game Options,KgNone,无法奔跑,NE COURENT JAMAIS,NIE LAUFEN,,NUNCA CORREN
mmLblCreateMatchBody,,Main Menu Invite join popup body,KgNone,开始比赛……,Début du match...,Match wird gestartet …,,Empezando partida...
mmLblQuickMatchBody,,Main Menu Invite join popup body,KgNone,正在搜索游戏……,Recherche d'une partie...,Suche nach Spiel läuft …,,Buscando partida...
mmLblCreateMatch,,Main Menu Invite join popup title,KgNone,创建游戏,CRÉATION DE LA PARTIE,SPIEL WIRD ERSTELLT,,CREANDO PARTIDA
mmLblInviteJoin,,Main Menu Invite join popup title,KgNone,正在加入多人游戏,VOUS REJOIGNEZ LA PARTIE MULTIJOUEUR,MEHRSPIELER-SPIEL BEITRETEN,,UNIÉNDOSE A PARTIDA MULTIJUGADOR
mmLblQuickMatch,,Main Menu Invite join popup title,KgNone,正在寻找多人游戏,À LA RECHERCHE DE PARTIES MULTIJOUEUR,SUCHE NACH EINEM MEHRSPIELER-SPIEL LÄUFT,,BUSCANDO UNA PARTIDA MULTIJUGADOR
mmLblInviteJoinBody,,Main Menu join popup,KgNone,正在连接多人游戏，请等待。,Connexion à la partie multijoueur. Veuillez patienter.,Verbindung zum Mehrspieler-Spiel wird hergestellt. Bitte warten.,,Conectándose a una partida multijugador. Espera.
mmLblCanceling,,Main Menu Matchmaking popup,KgNone,正在寻找多人游戏,À LA RECHERCHE DE PARTIES MULTIJOUEUR,SUCHE NACH EINEM MEHRSPIELER-SPIEL LÄUFT,,BUSCANDO UNA PARTIDA MULTIJUGADOR
mmLblCancelingBody,,Main Menu Matchmaking popup,KgNone,正在取消……,Annulation en cours...,Abbrechen …,,Cancelando...
mmBtnEditName,,Main Menu Name Entry,KgNone,编辑名字,MODIFIER LE NOM,NAMEN BEARBEITEN,,EDITAR NOMBRE
mmLblVerifyNamePopupText,,Main Menu Name Entry,KgNone,验证输入名字的可用性。,VÉRIFIEZ QUE LE NOM QUE VOUS AVEZ SAISI EST CORRECT.,"BESTÄTIGE, DASS DER EINGEGEBENE NAME KORREKT IST.",,VERIFICA QUE EL NOMBRE ES CORRECTO.
goGameDifficulty,,Main Menu New Game,KgNone,游戏难度,Difficulté de la partie,Schwierigkeit des Spiels,,Dificultad de la partida
mmLblEnterGameNamePopupText,,Main Menu New Game,KgNone,请输入一个名字,VEUILLEZ SAISIR UN NOM POUR CETTE PARTIE,BITTE GIB EINEN NAMEN FÜR DIESES SPIEL EIN,,INGRESA UN NOMBRE PARA ESTA PARTIDA
mmLblNameLengthError,,Main Menu New Game,KgNone,游戏名称无法大于16个字符,Le nom de la partie ne doit pas excéder 16 caractères.,Der Name des Spiels darf nicht länger als 16 Zeichen sein,,El nombre no puede superar los 16 caracteres.
mmLblNameLengthErrorInvalid,,Main Menu New Game,KgNone,无效长度的游戏名称,Longueur du nom de la partie non valide,Ungültige Länge des Spielnamens,,La longitud del nombre de la partida es inválida.
ps4SaveLblCreative,,Main Menu New Game,KgNone,创建多人游戏,Création multijoueur,Mehrspieler – Kreativer Modus,,Multijugador creativo
ps4SaveLblNavezgane,,Main Menu New Game,KgNone,纳维干,Navezgane,Navezgane,,Navezgane
ps4SaveLblPrivate,,Main Menu New Game,KgNone,私人游戏,Multijoueur privé,Mehrspieler – Privates Spiel,,Multijugador privado
ps4SaveLblRandomGen,,Main Menu New Game,KgNone,随机情报,Génération aléatoire,Zufällig generieren,,Generación al azar
ps4SaveLblSurvivalMP,,Main Menu New Game,KgNone,多人生存,Survie multijoueur,Mehrspieler – Überlebensmodus,,Supervivencia multijugador
ps4SaveLblSurvivalSP,,Main Menu New Game,KgNone,单人生存,Survie un joueur,Einzelspieler – Überlebensmodus,,Supervivencia de un jugador
ps4SaveLblWorldDesc,,Main Menu New Game,KgNone,"包含全部世界数据：世界进度、世界规则、标准和MOD设置。","Elles contiennent toutes les données du monde dont la progression du monde, l'ensemble des règles ainsi que les options standards et modifiées.","Beinhaltet alle Weltdaten, inklusive Weltfortschritt, Regelsätze, Standardoptionen und modifizierte Optionen.",,"Contiene todos los datos del mundo, como la progresión en el mundo, los conjuntos de reglas y las opciones modificadas y estándar."
ps4SaveLblWorldTitle,,Main Menu New Game,KgNone,世界数据,Données du monde,Weltdaten,,Datos del mundo
mmGoResetGameOptions,,Main Menu Options,KgNone,恢复默认模式,RESTAURER LE MODE PAR DÉFAUT,STANDARDEINSTELLUNGEN DES MODUS WIEDERHERSTELLEN,,RESTABLECER MODO PREDETERMINADO
mmBtnDefaults,,Main Menu Player Options,KgNone,默认,PAR DÉFAUT,STANDARDEINSTELLUNGEN,,PREDETERMINADOS
mmLblControlLayout,,Main Menu Player Options,KgNone,控制布局,DISPOSITION DES COMMANDES,TASTENBELEGUNG,,CONTROL DE PLANO
mmLblControllerVibrationPS4,,Main Menu Player Options,KgNone,无线控制器震动,VIBRATION DE LA MANETTE SANS FIL,WIRELESS-CONTROLLER-VIBRATION,,VIBRACIÓN DEL CONTROL INALÁMBRICO
mmLblControllerVibrationXB1,,Main Menu Player Options,KgNone,控制器震动,VIBRATION DE LA MANETTE,CONTROLLER-VIBRATION,,VIBRACIÓN DEL CONTROL
mmLblInGame,,Main Menu Player Options,KgNone,游戏中,EN JEU,IM SPIEL,,EN EL JUEGO
mmLblInMenu,,Main Menu Player Options,KgNone,菜单界面,DANS LE MENU,IM MENÜ,,EN MENÚS
mmLblInvertLook,,Main Menu Player Options,KgNone,反转视角,INVERSER LE REGARD,KAMERA INVERTIEREN,,VISIÓN INVERTIDA
mmLblMotionBlur,,Main Menu Player Options,KgNone,动态模糊,FLOU CINÉTIQUE,BEWEGUNGSUNSCHÄRFE,,DIFUMINACIÓN
mmLblSouthpaw,,Main Menu Player Options,KgNone,左撇子模式,SOUTHPAW,LINKSHÄNDER,,ZURDO
mmSldAmbienceVolume,,Main Menu Player Options,KgNone,环境声效,VOLUME DU SON AMBIANT,UMGEBUNGSLAUTSTÄRKE,,VOLUMEN DE SONIDOS AMBIENTALES
mmSldBackgroundOpacity,,Main Menu Player Options,KgNone,后台界面透明度,OPACITÉ DE L'ARRIÈRE-PLAN DE L'INTERFACE UTILISATEUR,BENUTZEROBERFLÄCHE: LICHTUNDURCHLÄSSIGKEIT DES HINTERGRUNDS,,OPACIDAD DE LA INTERFAZ DEL FONDO
mmSldForegroundOpacity,,Main Menu Player Options,KgNone,前台界面透明度,OPACITÉ DU PREMIER PLAN DE L'INTERFACE UTILISATEUR,BENUTZEROBERFLÄCHE: LICHTUNDURCHLÄSSIGKEIT DES VORDERGRUNDS,,OPACIDAD DE LA INTERFAZ FRONTAL
mmSldGamma,,Main Menu Player Options,KgNone,GAMMA值,GAMMA,GAMMA,,GAMA
mmSldInterfaceSensitivity,,Main Menu Player Options,KgNone,界面灵敏度,SENSIBILITÉ DE L'INTERFACE,EMPFINDLICHKEIT DER BENUTZEROBERFLÄCHE,,SENSIBILIDAD DE LA INTERFAZ
mmSldLookSensitivity,,Main Menu Player Options,KgNone,视点灵敏度,SENSIBILITÉ DU REGARD,KAMERAEMPFINDLICHKEIT,,SENSIBILIDAD DE LA VISIÓN
mmSldMusicVolume,,Main Menu Player Options,KgNone,音量,VOLUME DE LA MUSIQUE,MUSIKLAUTSTÄRKE,,VOLUMEN DE LA MÚSICA
mmSldOverallVolume,,Main Menu Player Options,KgNone,全局音量,VOLUME GÉNÉRAL,GESAMTLAUTSTÄRKE,,VOLUMEN GENERAL DEL SONIDO
mmCharSelect,,Main Menu Profile List,KgNone,角色选择,SÉLECTION DU PERSONNAGE,CHARAKTERAUSWAHL,,SELECCIÓN DE PERSONAJES
ps4SaveLblSettingsDesc,,Main Menu User Sign In,KgNone,"包含全部的用户设置，包括视频、音频、控制器偏好。","Contient tous les paramètres d'utilisateur dont les vidéos, les sons et les préférences des commandes.","Beinhaltet alle Einstellungen, inklusive Video, Audio und Steuerung.",,"Contiene todos los ajustes de usuario, como los de video, audio y preferencias de control."
ps4SaveLblSettingsSummary,,Main Menu User Sign In,KgNone,用户设置,Paramètres d'utilisateur,Benutzereinstellungen,,Ajustes de usuario
ps4SaveLblSettingsTitle,,Main Menu User Sign In,KgNone,设置数据,Paramètres des données,Einstellungsdaten,,Datos de ajustes
mmLblVerifyNamePopupTitle,,MainMenu Name Entry,KgNone,验证名称,VÉRIFIER LE NOM,NAMEN BESTÄTIGEN,,VERIFICAR NOMBRE
xuiWPmap,,Map Window Paging in Game,KgNone,地图,Carte,Karte,,Mapa
aemmNoSessions,,Matchmaking App Error,KgNone,无连接可用，请开始一个新游戏或者更改您的搜索条件。,Il n'y avait aucune session disponible. Veuillez commencer une nouvelle partie ou ajuster vos critères de recherche avant de réessayer.,Es waren keine Sitzungen verfügbar. Bitte starte ein neues Spiel oder passe deine Suchkriterien an und versuche es erneut.,,No había sesiones disponibles. Empieza una partida nueva o reajusta los criterios de búsqueda e inténtalo de nuevo.
aemmOffline,,Matchmaking App Error,KgNone,"无法连接至网络，请稍候再试。","Impossible de se connecter à Internet, veuillez réessayer plus tard.","Verbindung zum Internet konnte nicht hergestellt werden, versuche es bitte später nochmal.",,No se puede conectar a internet. Inténtalo de nuevo más tarde.
aemmUnknown,,Matchmaking App Error,KgNone,在创造游戏时产生了内部错误，请再试一次。,Une erreur interne est survenue lors de la recherche d'adversaire. Veuillez réessayer.,Während der Suche ist ein interner Fehler aufgetreten. Bitte versuche es erneut.,,Ocurrió un error interno durante el emparejamiento. Inténtalo de nuevo.
aemmUnknownPS4,,Matchmaking App Error,KgNone,连接PlayStation™Network失败，请检查您的网络连接再试一次。,La connexion au PlayStation™Network a été perdue. Vérifiez votre connexion et réessayez.,Verbindung zu PlayStation™Network verloren. Bitte überprüfe deine Netzwerkverbindung und versuche es nochmal.,,Se ha perdido la conexión a PlayStation™Network. Verifica tu conexión de red e inténtalo de nuevo.
aemmUnknownXB1,,Matchmaking App Error,KgNone,连接Xbox Live失败，请检查您的网络连接再试一次。,La connexion aux services Xbox Live a été perdue. Vérifiez votre connexion et réessayez.,Verbindung zu Xbox Live-Diensten verloren. Bitte überprüfe deine Netzwerkverbindung und versuche es nochmal.,,Se ha perdido la conexión a los servicios de Xbox Live. Verifica tu conexión de red e inténtalo de nuevo.
aemmUserBlocked,,Matchmaking App Error,KgNone,您要进入的游戏中有拒绝您的玩家。,La partie que vous essayez de rejoindre contient un joueur qui vous a bloqué.,"An dem Spiel, dem du beitreten möchtest, nimmt ein Spieler teil, der dich geblockt hat.",,En la partida a la que te intentas unir hay un jugador que te ha bloqueado.
aemmWrongUser,,Matchmaking App Error,KgNone,请登录接受该邀请。,Veuillez vous connecter pour accepter cette invitation.,"Melde dich bitte an, um die Einladung anzunehmen.",,Inicia sesión para aceptar esta invitación.
aemmWrongUserXB1,,Matchmaking App Error,KgNone,请使用{0}登录接受该邀请。,Veuillez vous connecter au {0} pour accepter cette invitation.,"Melde dich bitte mit {0} an, um die Einladung anzunehmen.",,Inicia sesión con {0} para aceptar esta invitación.
rsAdventurer,,Matchmaking Rule Set,KgNone,冒险家,AVENTURIER,ABENTEURER,,AVENTURERO
rsAdventurerDesc,,Matchmaking Rule Set,KgNone,默认难度是为普通的FPS玩家设计的，僵尸在白天只会行走，只有在夜晚才会奔跑。,Le niveau de difficulté par défaut destiné aux joueurs de FPS moyens. Les zombies marchent la journée et courent la nuit.,"Standardschwierigkeitsgrad, gedacht für durchschnittliche Egoshooter-Spieler. Zombies gehen bei Tageslicht und laufen in der Nacht.",,Dificultad predeterminada. Diseñada para personas de experiencia moderada en juegos de disparos en primera persona. Los zombis caminan durante el día y corren por la noche.
rsClassicZombies,,Matchmaking Rule Set,KgNone,经典僵尸,ZOMBIES CLASSIQUES,KLASSISCHE ZOMBIES,,ZOMBIS CLÁSICOS
rsClassicZombiesDesc,,Matchmaking Rule Set,KgNone,经典僵尸电影中的僵尸将会在流浪者难度中出现。,"L'expérience classique de films de zombies au sein de laquelle les zombies marchent toujours, avec un niveau de difficulté Nomade.","Die klassische Erfahrung, wie man sie aus einem Zombiefilm kennt – Zombies gehen immer, auf dem Schwierigkeitsgrad „Nomade“.",,"La clásica experiencia zombi cinematográfica en dificultad nómada, los zombis siempre caminan."
rsFeral,,Matchmaking Rule Set,KgNone,凶猛,FÉROCE,WILD,,SALVAJE
rsFeralDesc,,Matchmaking Rule Set,KgNone,流浪者难度中，僵尸能够感觉到你所在的地方，在白天只能行走，而在晚上可以奔跑。,"Les zombies peuvent toujours sentir votre présence. Les zombies marchent la journée et courent la nuit, avec un niveau de difficulté Nomade.","Zombies können immer spüren, wo du bist. Zombies gehen bei Tageslicht und laufen in der Nacht, auf dem Schwierigkeitsgrad „Nomade“.",,"Los zombis siempre pueden sentir dónde estás. Los zombis caminan durante el día, pero corren por la noche. En dificultad nómada."
rsInsane,,Matchmaking Rule Set,KgNone,疯狂,EXTRÊME,IRRER,,DEMENTE
rsInsaneDesc,,Matchmaking Rule Set,KgNone,最高难度的游戏，僵尸在白天行走，而在夜晚会奔跑。,Le niveau de difficulté le plus élevé destiné aux joueurs qui veulent un véritable défi. Les zombies marchent la journée et courent la nuit.,"Der höchste Schwierigkeitsgrad, gedacht für Spieler, die die Herausforderung suchen. Zombies gehen bei Tageslicht und laufen in der Nacht.",,La más difícil. Diseñada para jugadores que busquen un verdadero desafío. Los zombis caminan durante el día y corren por la noche.
rsModernZombies,,Matchmaking Rule Set,KgNone,现代僵尸,ZOMBIES MODERNES,MODERNE ZOMBIES,,ZOMBIS MODERNOS
rsModernZombiesDesc,,Matchmaking Rule Set,KgNone,绝对恐怖的僵尸体验，无论是在白天或是夜晚，僵尸都会奔跑。,"Une expérience réellement terrifiante au sein de laquelle les zombies courent jour et nuit, avec un niveau de difficulté Nomade. ","Ein wirklich furchtbares Erlebnis – Zombies laufen nachts und auch am Tage, auf dem Schwierigkeitsgrad „Nomade“. ",,Una experiencia que te pondrá los pelos de punta en dificultad nómada. Los zombis corren tanto de día como de noche.
rsNightmare,,Matchmaking Rule Set,KgNone,噩梦,CAUCHEMAR,ALBTRAUM,,PESADILLA
rsNightmareDesc,,Matchmaking Rule Set,KgNone,极度挑战，最高的难度，僵尸拥有凶猛的感官并且可以一直跑。,Un défi extrême au sein duquel les zombies sont au niveau de difficulté le plus élevé. Les zombies y sont féroces et courent toujours.,Eine extreme Herausforderung – Zombies auf dem höchsten Schwierigkeitsgrad. Zombies können dich wittern und laufen immer.,,Un desafío extremo con zombis en la mayor dificultad posible. Los zombis tienen sentido salvaje y corren siempre.
rsScavenger,,Matchmaking Rule Set,KgNone,清道夫,GLANEUR,PLÜNDERER,,CARROÑERO
rsScavengerDesc,,Matchmaking Rule Set,KgNone,最简单的难度，面向新手玩家，僵尸在白天只能行走，在夜晚会跑。,Le niveau de difficulté le plus facile destiné aux nouveaux joueurs. Les zombies marchent la journée et courent la nuit.,"Einfachster Schwierigkeitsgrad, gedacht für neue Spieler. Zombies gehen bei Tageslicht und laufen in der Nacht.",,El nivel de dificultad más fácil. Para jugadores nuevos. Los zombis caminan durante el día y corren por la noche.
rsSurvivalist,,Matchmaking Rule Set,KgNone,生存者,SURVIVALISTE,ÜBERLEBENSKÜNSTLER,,SOBREVIVIENTE
rsSurvivalistDesc,,Matchmaking Rule Set,KgNone,为有经验的玩家提供的较高难度的游戏，僵尸在白天行走，在夜晚会奔跑。,Un niveau de difficulté plus élevé destiné aux joueurs vétérans. Les zombies marchent la journée et courent la nuit.,"Höherer Schwierigkeitsgrad, gedacht für sehr erfahrene Spieler. Zombies gehen bei Tageslicht und laufen in der Nacht.",,Una dificultad mayor. Para jugadores veteranos. Los zombis caminan durante el día y corren por la noche.
baseHair,,Menu,KgNone,普通头发,Cheveux classiques,Standard-Frisur,,Pelo base
gmSurvivalMPDesc,,Menu,KgNone,：：多人生存：：\n与其它玩家对抗，或是结成同盟共同度过僵尸灾难。攻占地盘并且保护你的堡垒，新玩家将会出生在安全区，并且可以找到一些稀有物品和空投支援品。,::Survie multijoueur::\nCombattez d'autres joueurs ou alliez-vous pour survivre à cette apocalypse zombie. Revendiquez des terrains pour protéger votre forteresse face à d'autres joueurs. Les nouveaux joueurs débutent avec un bloc de revendication de terrain. Vous pouvez en trouver davantage dans des butins rares ou des provisions parachutées.,"::Mehrspieler – Überlebensmodus::\nKämpfe gegen andere Spieler oder verbünde dich mit ihnen, um die Zombie-Apokalypse zu überleben. Erhalte Gebietsschutz und schütze dein Fort vor anderen Spielern. Neue Spieler starten mit einem Gebietsschutzblock. Weitere können durch seltene Beute oder Abwürfe aus der Luft erhalten werden.",,::Sobreviviente MJ::\nJuega contra otros jugadores o únete a ellos para sobrevivir al apocalipsis zombi y reclama territorios para protegerte de otros jugadores. Los jugadores nuevos empiezan con un Bloque para reclamar territorio. Se pueden conseguir otros en botines raros o en suministros aéreos.
gmSurvivalSPDesc,,Menu,KgNone,：：单人生存：：\n独自对抗大群僵尸，并且探索纳维干，揭开这一切灾难的真相。,"::Survie un joueur::\nJouez en solo face à des hordes de zombies en explorant Navezgane, dans l'Arizona, afin de découvrir la vérité sur les événements.","::Einzelspieler – Überlebensmodus::\nSpiele alleine gegen Horden von Zombies und erforsche Navezgane County in Arizona, um herauszufinden, was wirklich geschehen ist.",,"::Supervivencia UJ::\nJuega tú solo contra oleadas de zombis y explora Navezgane, en el condado de Arizona, para descubrir lo que ha pasado realmente."
hairAfro,,Menu,KgNone,爆炸头,Afro,Afro-Look,,Afro
hairDreds,,Menu,KgNone,Dreads发,Dreadlocks,Dreadlocks,,Rastas
hairShaggyHat,,Menu,KgNone,Shaggy Hat发,Chapeau hirsute,Zottelhaare mit Hut,,Sombrero enmarañado
lawmanMustache,,Menu,KgNone,执法者胡须,Moustache de justicier,Zwirbelbart,,Bigote de policía
mohawk,,Menu,KgNone,莫霍克,Crête,Irokesenschnitt,,Mohawk
none,,Menu,KgNone,无,Aucun,Keiner,,Nada
regentMustache,,Menu,KgNone,摄政王胡须,Moustache royale,Magnum-Schnurrbart,,Bigote de príncipe
shaggyBeard,,Menu,KgNone,蓬松胡须,Barbe hirsute,Zottelbart,,Barba enmarañada
shaggyGoatee,,Menu,KgNone,蓬松的山羊胡,Bouc hirsute,Zotteliger Spitzbart,,Candado enmarañado
shaggyHair,,Menu,KgNone,蓬松的头发,Cheveux hirsutes,Zottelhaare,,Pelo enmarañado
spaniardGoatee,,Menu,KgNone,西班牙山羊胡,Bouc espagnol,Spanischer Spitzbart,,Candado español
nceConnectionFailed,,Net Connection Error,KgNone,连接丢失，请检查您的网络连接然后再试一次。,Connexion perdue. Vérifiez votre connexion et réessayez.,Verbindung verloren. Bitte überprüfe deine Netzwerkverbindung und versuche es nochmal.,,Conexión perdida. Verifica tu conexión de red e inténtalo de nuevo.
presenceCreative,,Online Presence,KgNone,多人创造生存,En survie dans une création multijoueur,Überleben im kreativen Mehrspieler-Modus,,Sobreviviendo en Multijugador creativo
presenceMainMenu,,Online Presence,KgNone,菜单界面,Dans les menus,In Menüs,,En menús
presenceMultiplayer,,Online Presence,KgNone,多人生存,En survie dans une survie multijoueur,Überleben im Mehrspieler-Überlebensmodus,,Sobreviviendo en una partida multijugador
presencePlayingDay,,Online Presence,KgNone,游戏天数{0},Joue le jour {0},Spieltag {0},,Días jugados: {0}
presencePrivate,,Online Presence,KgNone,私人游戏生存,En survie dans une partie privée,Überleben in einem privaten Spiel,,Sobreviviendo en una partida privada
presenceSinglePlayer,,Online Presence,KgNone,单人玩家生存,En survie dans une partie solo,Überleben im Einzelspieler-Modus,,Sobreviviendo en una partida de un jugador
igSplitScreenInit,,Pause Menu In Game,KgNone,按{0}加入,Appuyer sur {0} pour rejoindre,"{0} drücken, um beizutreten",,Presiona {0} para unirte
lootItem,,Pick up prompt,KgNone,按<{0}>拾取{1},Appuyer sur <{0}> pour ramasser {1},"<{0}> drücken, um {1} aufzuheben",,Presiona <{0}> para recoger {1}.
iglblPlayerId,,Players list player Id label,KgNone,STEAM ID,ID STEAM,STEAM-ID,,ID DE STEAM
iglblPlayerId_PS4,,Players list player Id label,KgNone,在线ID,ID en ligne,Online-ID,,ID online
iglblPlayerId_XB1,,Players list player Id label,KgNone,玩家标签,GAMERTAG,GAMERTAG,,GAMERTAG
xuiWPplayers,,Players Window Paging in Game,KgNone,玩家,Joueurs,Spieler,,Jugadores
ps4InviteDialog,,PS4 Invite Dialog Text,KgNone,来加入我的游戏吧。,Rejoignez ma partie.,Komm und tritt meinem Spiel bei.,,Vengan a jugar conmigo.
xuiWPquests,,Quests Window Paging in Game,KgNone,任务,Quêtes,Quests,,Misiones
lblXpToNextLevel,,Skill Menu,KgNone,下一级经验：,XP AU NIVEAU SUIVANT,XP AUF DIE NÄCHSTE STUFE,,XP A NIVEL SIGUIENTE:
xuiWPskills,,Skills Window Paging in Game,KgNone,技能,Compétences,Fertigkeiten,,Habilidades
iglblControlsTextConsole,,Text describing button actions,KgNone,选中物品栏中的一件物品然后按{0}进行调查,SÉLECTIONNEZ UN OBJET DE VOTRE INVENTAIRE ET APPUYEZ SUR {0} POUR L'INSPECTER,"HEBE EINEN GEGENSTAND IN DEINEM INVENTAR HERVOR UND DRÜCKE {0}, UM IHN ANZUSEHEN",,RESALTA UN OBJETO DE TU INVENTARIO Y PRESIONA {0} PARA INSPECCIONAR.
iglblControlsTextPC,,Text describing button actions,KgNone,"[LEFT CLICK]调查物品、配方或是开启\n[LEFT CLICK]持有、拖动移动单组\n[LEFT CLICK] 放置或是更换单组位置\n[RIGHT CLICK]持有、拖动半组\n[RIGHT CLICK]一次放置单个物品","FAITES UN [CLIC GAUCHE] POUR INSPECTER UN OBJET, UNE COMPOSITION OU UN EFFET ACTIF\nMAINTENEZ UN [CLIC GAUCHE] ET FAITES GLISSER POUR PRENDRE UNE PILE\nFAITES UN [CLIC GAUCHE] POUR JETER OU ÉCHANGER UNE PILE\nMAINTENEZ UN [CLIC GAUCHE] ET FAITES GLISSER POUR PRENDRE LA MOITIÉ D'UNE PILE\nFAITES UN [CLIC DROIT] POUR LAISSER TOMBER UN OBJET À LA FOIS","[LINKS-KLICK], UM EINEN GEGENSTAND, EIN REZEPT ODER EINEN AKTIVEN EFFEKT GENAUER ANZUSEHEN\n[LINKS-KLICK], DANN HALTEN UND ZIEHEN, UM EINEN STAPEL ZU NEHMEN\n[LINKS-KLICK], UM EINEN STAPEL ABZULEGEN ODER AUSZUTAUSCHEN\n[RECHTS-KLICK], DANN HALTEN UND ZIEHEN, UM EINEN HALBEN STAPEL ZU NEHMEN\n[RECHTS-KLICK], UM GEGENSTÄNDE EINZELN ABZULEGEN",,"[CLIC IZQUIERDO] PARA INSPECCIONAR UN OBJETO, RECETA O EFECTO ACTIVO\n[CLIC IZQUIERDO] MANTÉN PRESIONADO Y ARRASTRA PARA RECOGER UN MONTÓN\n[CLIC IZQUIERDO] PARA SOLTAR O CAMBIAR UN MONTÓN\n[CLIC DERECHO] MANTÉN PRESIONADO Y ARRASTRA PARA RECOGER MEDIO MONTÓN\n[CLIC DERECHO] PARA SOLTAR UN OBJETO DE UNO EN UNO."
